created_at,user,text_clean,text_preprocessed
2022-04-17 02:56:52+00:00,Sandra Agustin,kepuasan publik terutama mengatasi permasalahan minyak gorengnnbooster lebaran sehat,"['puas', 'publik', 'atas', 'masalah', 'minyak', 'gorengnnbooster', 'lebaran', 'sehat']"
2022-04-17 02:55:07+00:00,Pojok Narasi® 🇮🇩💯,blt minyak goreng segerah disalurkannbooster lebaran sehat,"['blt', 'minyak', 'goreng', 'gerah', 'disalurkannbooster', 'lebaran', 'sehat']"
2022-04-17 02:53:44+00:00,Lidya Setia,minyak goreng  respondenn puas dengan kinerja jokowi,"['minyak', 'goreng', 'respondenn', 'puas', 'kerja', 'jokowi']"
2022-04-17 02:53:42+00:00,Angela,buang kerok toples kaca tmp minyak goreng bekas pecahnnyg mu dipraktekkan setelah ngebuang pecahan gede yg kliatannn,"['buang', 'kerok', 'toples', 'kaca', 'tmp', 'minyak', 'goreng', 'bekas', 'pecahnnyg', 'mu', 'praktek', 'ngebuang', 'pecah', 'gede', 'yg', 'kliatannn']"
2022-04-17 02:53:03+00:00,sinergianews,harga mulai turun berikut daftar harga ratarata minyak goreng hari ini minggu  april  di jakarta,"['harga', 'turun', 'daftar', 'harga', 'ratarata', 'minyak', 'goreng', 'minggu', 'april', 'jakarta']"
2022-04-17 02:52:48+00:00,Indah Tiya,blt minyak goreng akan segera di sebarkannbooster lebaran sehat,"['blt', 'minyak', 'goreng', 'sebarkannbooster', 'lebaran', 'sehat']"
2022-04-17 02:52:47+00:00,Lidya Setia,booster lebaran sehat dan publik puas kinerja jokowi termasuk soal minyak goreng,"['booster', 'lebaran', 'sehat', 'publik', 'puas', 'kerja', 'jokowi', 'minyak', 'goreng']"
2022-04-17 02:52:22+00:00,MUHAMMAD AZIZ,nasib orang susah ketika dilarang goreng pake minyak goreng ama  bu,"['nasib', 'orang', 'susah', 'larang', 'goreng', 'pake', 'minyak', 'goreng', 'ama', 'bu']"
2022-04-17 02:51:05+00:00,Suara Palu,penyaluran blt minyak goreng  antara news palu sulawesi tengah  antara sulawesi tengah,"['salur', 'blt', 'minyak', 'goreng', 'news', 'palu', 'sulawesi', 'sulawesi']"
2022-04-17 02:50:32+00:00,Agus S S,masih terkait publikasi dan tranparansi data di masa pandemi yg kalah dengan minyak goreng dan krisis pangan lain,"['kait', 'publikasi', 'tranparansi', 'data', 'pandemi', 'yg', 'kalah', 'minyak', 'goreng', 'krisis', 'pangan']"
2022-04-17 02:49:43+00:00,Khairu Rijalul Amin,bapak minyak goreng xfxfxx,"['minyak', 'goreng', 'xfxfxx']"
2022-04-17 02:49:38+00:00,usaha doa,pasokan minyak goreng kembali pulih demikian pula dengan antrean yang dipicu panic buying mereda direktur eksekutif polmatrix indonesia dendik rulianton,"['pasok', 'minyak', 'goreng', 'pulih', 'antre', 'picu', 'panic', 'buying', 'reda', 'direktur', 'eksekutif', 'polmatrix', 'indonesia', 'dendik', 'rulianton']"
2022-04-17 02:49:02+00:00,usaha doa,publik puas kinerja jokowi termasuk soal minyak goreng kepuasan publik terutama terkait kebijakan presiden jokowi dalam mengawasi permasalahan minyak goreng yang terjadi beberapa waktu terkahirn,"['publik', 'puas', 'kerja', 'jokowi', 'minyak', 'goreng', 'puas', 'publik', 'kait', 'bijak', 'presiden', 'jokowi', 'awas', 'masalah', 'minyak', 'goreng', 'terkahirn']"
2022-04-17 02:48:40+00:00,🅰️𝙣𝙜𝙞𝙚,menko hrtnmenghadiri rakortas mengenai program bantuan tunai pangan blt minyak gorengnnsesuai dengan arahan bapak presiden joko widodo  pemerintah akan memberikan blt minyak goreng untuk meringankan beban masyarakat ujar airlangga nn,"['menko', 'hrtnmenghadiri', 'rakortas', 'program', 'bantu', 'tunai', 'pangan', 'blt', 'minyak', 'gorengnnsesuai', 'arah', 'presiden', 'joko', 'widodo', 'perintah', 'blt', 'minyak', 'goreng', 'ringan', 'beban', 'masyarakat', 'airlangga', 'nn']"
2022-04-17 02:47:35+00:00,Ian Soler,blt minyak goreng hendaknya digunakan dengan bijaknbooster lebaran sehat,"['blt', 'minyak', 'goreng', 'bijaknbooster', 'lebaran', 'sehat']"
2022-04-17 02:45:58+00:00,Rianti,q krisis minyak goreng berhasil diatasi seiring dengan itu tingkat kepuasan publik terhadap kepemimpinan presiden jokowi pun tinggi direktur eksekutif polmatrix indonesia dendik rulianton,"['q', 'krisis', 'minyak', 'goreng', 'hasil', 'atas', 'iring', 'tingkat', 'puas', 'publik', 'pimpin', 'presiden', 'jokowi', 'direktur', 'eksekutif', 'polmatrix', 'indonesia', 'dendik', 'rulianton']"
2022-04-17 02:45:19+00:00,Budi Kudok,kelompok eks fpi hti dan igaras yang menuntut presiden jokowi mundur dari jabatan kepala negara dengan mengeksploitasi kenaikan harga sembako bbm dan minyak goreng sebagai bentuk kegagalan pemerintah booster lebaran sehat,"['kelompok', 'eks', 'fpi', 'hti', 'igaras', 'tuntut', 'presiden', 'jokowi', 'mundur', 'jabat', 'kepala', 'negara', 'eksploitasi', 'naik', 'harga', 'sembako', 'bbm', 'minyak', 'goreng', 'bentuk', 'gagal', 'perintah', 'booster', 'lebaran', 'sehat']"
2022-04-17 02:45:06+00:00,Ian Soler,krisis minyak goreng berhasil diatasinbooster lebaran sehat,"['krisis', 'minyak', 'goreng', 'hasil', 'diatasinbooster', 'lebaran', 'sehat']"
2022-04-17 02:45:02+00:00,sinergianews,info harga minyak goreng hari ini minggu  april  di jawa timur harga melonjak tinggi,"['info', 'harga', 'minyak', 'goreng', 'minggu', 'april', 'jawa', 'timur', 'harga', 'lonjak']"
2022-04-17 02:44:50+00:00,Rianti,blt minyak goreng untuk keperluan lainn,"['blt', 'minyak', 'goreng', 'perlu', 'lainn']"
2022-04-17 02:40:53+00:00,Cho_Cho,klo du michat jgn lupa bawa beras amp minyak goreng yaakkxfxfxaxa,"['klo', 'du', 'michat', 'jgn', 'lupa', 'bawa', 'beras', 'amp', 'minyak', 'goreng', 'yaakkxfxfxaxa']"
2022-04-17 02:40:23+00:00,Teresa Achmad,bantuan  berupa blt minyak goreng dibayarkan langsung bulan n,"['bantu', 'blt', 'minyak', 'goreng', 'bayar', 'langsung', 'n']"
2022-04-17 02:38:50+00:00,Danaperdana_,presiden jokowi telah memberikan kebijakan yang baik terkait minyak gorengnbooster lebaran sehat,"['presiden', 'jokowi', 'bijak', 'kait', 'minyak', 'gorengnbooster', 'lebaran', 'sehat']"
2022-04-17 02:37:13+00:00,Putriayu,presiden jokowi berhasil mengatasi permasalahan minyak gorengnbooster lebaran sehat,"['presiden', 'jokowi', 'hasil', 'atas', 'masalah', 'minyak', 'gorengnbooster', 'lebaran', 'sehat']"
2022-04-17 02:36:54+00:00,Kelontong_DigtMart,temukan capitan gorengan stainless hitam jepitan kue roti capit tirisan minyak pencapit ayam goreng dengan potongan  hanya rp dapatkan segera di shopee,"['temu', 'capit', 'goreng', 'stainless', 'hitam', 'jepit', 'kue', 'roti', 'capit', 'tiris', 'minyak', 'capit', 'ayam', 'goreng', 'potong', 'rp', 'dapat', 'shopee']"
2022-04-17 02:36:53+00:00,gopos.id,pemerintah provinsi pemprov gorontalo distribusikan  liter minyak goreng curah di kecamatan kabila dan suwawa sabtu nn,"['perintah', 'provinsi', 'pemprov', 'gorontalo', 'distribusi', 'liter', 'minyak', 'goreng', 'curah', 'camat', 'kabila', 'suwawa', 'sabtu', 'nn']"
2022-04-17 02:35:58+00:00,seken,tapi kenapa kita krisis minyak goreng dan ada stetmen dari menttri kalo negara kalah dengan mavia minyak goreng,"['krisis', 'minyak', 'goreng', 'stetmen', 'menttri', 'kalo', 'negara', 'kalah', 'mavia', 'minyak', 'goreng']"
2022-04-17 02:35:56+00:00,Posramilpadureso@gmail.com,babinsa posramil padureso melaksanakan pendampingan bpnt minyak goreng,"['babinsa', 'posramil', 'padureso', 'laksana', 'damping', 'bpnt', 'minyak', 'goreng']"
2022-04-17 02:35:02+00:00,OposisiTobat,krisis minyak goreng berhasil diatasi seiring dengan itu tingkat kepuasan publik terhadap kepemimpinan presiden jokowi pun tinggi direktur eksekutif polmatrix indonesia dendik rulianton,"['krisis', 'minyak', 'goreng', 'hasil', 'atas', 'iring', 'tingkat', 'puas', 'publik', 'pimpin', 'presiden', 'jokowi', 'direktur', 'eksekutif', 'polmatrix', 'indonesia', 'dendik', 'rulianton']"
2022-04-17 02:34:35+00:00,Alfamart,eeits di spesial thr juga ada lho promo yang paling tidak boleh dilewatkan nih sahabat xfxfxxennaneka produk pilihan minyak goreng ini juga lagi ada harga spesial untuk pembelian di  terdekat mulai dari rp  aja xfxfxxdnnbiar bisa nkmati untungnya jangan lupa bayarnya,"['eeits', 'spesial', 'thr', 'lho', 'promo', 'lewat', 'nih', 'sahabat', 'xfxfxxennaneka', 'produk', 'pilih', 'minyak', 'goreng', 'harga', 'spesial', 'beli', 'dekat', 'rp', 'aja', 'xfxfxxdnnbiar', 'nkmati', 'untung', 'lupa', 'bayar']"
2022-04-17 02:34:15+00:00,OposisiTobat,blt minyak goreng untuk keperluan lain n,"['blt', 'minyak', 'goreng', 'perlu', 'n']"
2022-04-17 02:33:18+00:00,ℝ𝕖𝕧𝕒𝕟ℂ𝕠𝕧𝕚𝕕𝕒 🇮🇩,blt minyak goreng rp  oleh pemerintah pusat akan cairnnbooster lebaran sehat,"['blt', 'minyak', 'goreng', 'rp', 'perintah', 'pusat', 'cairnnbooster', 'lebaran', 'sehat']"
2022-04-17 02:33:10+00:00,bowo tejo,blt minyak goreng disalurkan booster lebaran sehat,"['blt', 'minyak', 'goreng', 'salur', 'booster', 'lebaran', 'sehat']"
2022-04-17 02:32:55+00:00,travalice,enak dan gak perlu banyak minyak tapi tergantung yg goreng siapa soalnya kalo gabiasa suka masih amis dan gak suka,"['enak', 'gak', 'minyak', 'gantung', 'yg', 'goreng', 'kalo', 'gabiasa', 'suka', 'amis', 'gak', 'suka']"
2022-04-17 02:32:39+00:00,ℝ𝕖𝕧𝕒𝕟ℂ𝕠𝕧𝕚𝕕𝕒 🇮🇩,blt minyak goreng segera disalurkan ke seluruh provinsi di tanah airnnbooster lebaran sehat,"['blt', 'minyak', 'goreng', 'salur', 'provinsi', 'tanah', 'airnnbooster', 'lebaran', 'sehat']"
2022-04-17 02:31:51+00:00,Rahayuajengbgt,kebijakan dari presiden jokowi terkait polemik minyak goreng sangat memuaskannbooster lebaran sehat,"['bijak', 'presiden', 'jokowi', 'kait', 'polemik', 'minyak', 'goreng', 'memuaskannbooster', 'lebaran', 'sehat']"
2022-04-17 02:30:05+00:00,ℝ𝕖𝕧𝕒𝕟ℂ𝕠𝕧𝕚𝕕𝕒 🇮🇩,pemerintahan presiden jokowi berhasil mengatasi krisis minyak gorengnnbooster lebaran sehat,"['perintah', 'presiden', 'jokowi', 'hasil', 'atas', 'krisis', 'minyak', 'gorengnnbooster', 'lebaran', 'sehat']"
2022-04-17 02:29:47+00:00,Indriani Putri,hasil survei publik puas kinerja jokowi terbaru soal minyak goreng  masyarakat puasnbooster lebaran sehat,"['hasil', 'survei', 'publik', 'puas', 'kerja', 'jokowi', 'baru', 'minyak', 'goreng', 'masyarakat', 'puasnbooster', 'lebaran', 'sehat']"
2022-04-17 02:29:29+00:00,Indriani Putri,krisis minyak goreng yang berhasil diatasinbooster lebaran sehat,"['krisis', 'minyak', 'goreng', 'hasil', 'diatasinbooster', 'lebaran', 'sehat']"
2022-04-17 02:29:23+00:00,Indriani Putri,kabar baik bagi masyarakat pemerintah masih terus menyalurkan sejumlah bantuan sosial kepada masyarakat yang terbaru yakni blt minyak goreng blt umkm sehingga bantuan subsidi upahnbooster lebaran sehat,"['kabar', 'masyarakat', 'perintah', 'salur', 'bantu', 'sosial', 'masyarakat', 'baru', 'blt', 'minyak', 'goreng', 'blt', 'umkm', 'bantu', 'subsidi', 'upahnbooster', 'lebaran', 'sehat']"
2022-04-17 02:29:16+00:00,Indriani Putri,beltim minyak goreng segera didistribusikan ke seluruh provinsi di tanah airnbooster lebaran sehat,"['beltim', 'minyak', 'goreng', 'distribusi', 'provinsi', 'tanah', 'airnbooster', 'lebaran', 'sehat']"
2022-04-17 02:29:11+00:00,Indriani Putri,blt minyak goreng rp  oleh pemerintah pusat akan cairnbooster lebaran sehat,"['blt', 'minyak', 'goreng', 'rp', 'perintah', 'pusat', 'cairnbooster', 'lebaran', 'sehat']"
2022-04-17 02:28:44+00:00,ℝ𝕖𝕧𝕒𝕟ℂ𝕠𝕧𝕚𝕕𝕒 🇮🇩,soal minyak goreng   responden puas dengan kinerja presiden jokowinnbooster lebaran sehat,"['minyak', 'goreng', 'responden', 'puas', 'kerja', 'presiden', 'jokowinnbooster', 'lebaran', 'sehat']"
2022-04-17 02:28:30+00:00,Polsekjatiroto Reswi,tim satgas pangan polda jateng bertekad untuk meningkatkan pengawasan dan pengendalian distribusi minyak goreng di jawa tengah,"['tim', 'satgas', 'pangan', 'polda', 'jateng', 'tekad', 'tingkat', 'awas', 'kendali', 'distribusi', 'minyak', 'goreng', 'jawa']"
2022-04-17 02:28:07+00:00,Sambalutta,pemerintah memberikan blt minyak goreng untuk masyarakat indonesia booster lebaran sehatn,"['perintah', 'blt', 'minyak', 'goreng', 'masyarakat', 'indonesia', 'booster', 'lebaran', 'sehatn']"
2022-04-17 02:27:12+00:00,Andrianto 🇮🇩,ketua bem bocil  gak tau orba wkwkwk vokal dikit ilang loe  gak tau dia apa kena pajak  dari radio  sepeda  tv  untuk tv aja jika dikruskan sekarang  setara pajak motor  cc xfxfxaxa  gaji harian lho cuma  rupiah gaji sehari cuma dapet  lt minyak goreng xfxfxaxaxfxfxaxa,"['ketua', 'bem', 'bocil', 'gak', 'tau', 'orba', 'wkwkwk', 'vokal', 'dikit', 'ilang', 'loe', 'gak', 'tau', 'kena', 'pajak', 'radio', 'sepeda', 'tv', 'tv', 'aja', 'dikruskan', 'tara', 'pajak', 'motor', 'cc', 'xfxfxaxa', 'gaji', 'hari', 'lho', 'rupiah', 'gaji', 'hari', 'dapet', 'lt', 'minyak', 'goreng', 'xfxfxaxaxfxfxaxa']"
2022-04-17 02:26:03+00:00,detikcom,masih langkanya minyak goreng curah di jawa tengah mengundang kecurigaan tim gabungan satgas pangan polda jawa tengah bareskrim mabes polri dan kementerian perindustrian,"['langka', 'minyak', 'goreng', 'curah', 'jawa', 'undang', 'curiga', 'tim', 'gabung', 'satgas', 'pangan', 'polda', 'jawa', 'bareskrim', 'mabes', 'polri', 'menteri', 'industri']"
2022-04-17 02:25:53+00:00,Imus Julianto,minyak goreng aman nnbooster lebaran sehat,"['minyak', 'goreng', 'aman', 'nnbooster', 'lebaran', 'sehat']"
2022-04-17 02:21:12+00:00,Sherliana Duta,blt minyak goreng rp  ribu untuk membantu masyarakatnn,"['blt', 'minyak', 'goreng', 'rp', 'ribu', 'bantu', 'masyarakatnn']"
2022-04-17 02:20:38+00:00,detikcom,warga penerima bantuan sosial dan subsidi minyak goreng di polewali mandar sulawesi barat membludak hingga antrean harus terjadi hingga berjamjam,"['warga', 'terima', 'bantu', 'sosial', 'subsidi', 'minyak', 'goreng', 'polewali', 'mandar', 'sulawesi', 'barat', 'membludak', 'antre', 'berjamjam']"
2022-04-17 02:20:23+00:00,Indonesia berintegritas,minyak goreng kembali murahnbooster lebaran sehat,"['minyak', 'goreng', 'murahnbooster', 'lebaran', 'sehat']"
2022-04-17 02:20:20+00:00,Koramil Simo,orang  anggota koramil simo serda mirfan amp serda heri murjianto melaksanakan giat pendampingan penyaluran bpnt dan subsidi minyak goreng terdiri dari  desa ndesa pelem kkndesa simo    kkn kk yang bertempat di balai desa pelem,"['orang', 'anggota', 'koramil', 'simo', 'serda', 'mirfan', 'amp', 'serda', 'heri', 'murjianto', 'laksana', 'giat', 'damping', 'salur', 'bpnt', 'subsidi', 'minyak', 'goreng', 'desa', 'ndesa', 'lem', 'kkndesa', 'simo', 'kkn', 'kk', 'tempat', 'balai', 'desa', 'lem']"
2022-04-17 02:19:55+00:00,Sahabat Ganjar - Official,tidak sedikit mereka juga meresahkan kelangkaan minyak goreng subsidi tersebutnmelihat ketimpangan harga yang ada di pasar mranggen ganjar memastikan kestabilan harga di pasaran termasuk pasar mranggenn n,"['resah', 'langka', 'minyak', 'goreng', 'subsidi', 'tersebutnmelihat', 'timpang', 'harga', 'pasar', 'mranggen', 'ganjar', 'stabil', 'harga', 'pasar', 'pasar', 'mranggenn', 'n']"
2022-04-17 02:19:50+00:00,zaki,keberhasilan pemerintahan presiden jokowi di berbagai sektor untuk mengcounter isu hoax dan black campaign terkait kenaikan harga sembako bbm dan minyak goreng sebagai bentuk kegagalan pemerintahnnbooster lebaran sehat,"['hasil', 'perintah', 'presiden', 'jokowi', 'sektor', 'mengcounter', 'isu', 'hoax', 'black', 'campaign', 'kait', 'naik', 'harga', 'sembako', 'bbm', 'minyak', 'goreng', 'bentuk', 'gagal', 'pemerintahnnbooster', 'lebaran', 'sehat']"
2022-04-17 02:19:49+00:00,Sahabat Ganjar - Official,khususnya yang memajang minyak goreng di setiap lapaknya sejumlah pedagang yang dihampiri ganjar mengeluhkan harga minyak goreng curah di pasar mranggen dijual dari normalnyan n,"['pajang', 'minyak', 'goreng', 'lapak', 'dagang', 'hampir', 'ganjar', 'keluh', 'harga', 'minyak', 'goreng', 'curah', 'pasar', 'mranggen', 'jual', 'normalnyan', 'n']"
2022-04-17 02:19:45+00:00,Sahabat Ganjar - Official,gubernur jawa tengah ganjar pranowo menggelar inspeksi mendadak sidak minyak goreng di pasar mranggen kabupaten demak jawa tengahn n,"['gubernur', 'jawa', 'ganjar', 'pranowo', 'gelar', 'inspeksi', 'dadak', 'sidak', 'minyak', 'goreng', 'pasar', 'mranggen', 'kabupaten', 'demak', 'jawa', 'tengahn', 'n']"
2022-04-17 02:19:03+00:00,Nengsih Suriyani,langkah pemerintah dalam memberikan blt minyak goreng dianggap sudah tepat karena dana yang disalurkan bisa digunakan oleh masyarakat untuk keperluan apapun dantidak harus untuk membeli minyak gorengnbooster lebaran sehat,"['langkah', 'perintah', 'blt', 'minyak', 'goreng', 'anggap', 'dana', 'salur', 'masyarakat', 'perlu', 'apa', 'dantidak', 'beli', 'minyak', 'gorengnbooster', 'lebaran', 'sehat']"
2022-04-17 02:18:04+00:00,Jean Tobe,bosster lebaran sehatnnkrisis minyak goreng berhasil di atasi,"['bosster', 'lebaran', 'sehatnnkrisis', 'minyak', 'goreng', 'hasil', 'atas']"
2022-04-17 02:17:29+00:00,Jean Tobe,bosster lebaran sehatnnpublik puas kinerja jokowi atasi minyak goreng,"['bosster', 'lebaran', 'sehatnnpublik', 'puas', 'kerja', 'jokowi', 'atas', 'minyak', 'goreng']"
2022-04-17 02:17:11+00:00,mami rina 🔞,krisis minyak goreng berhasil diatasinnnnnnbooster lebaran sehat,"['krisis', 'minyak', 'goreng', 'hasil', 'diatasinnnnnnbooster', 'lebaran', 'sehat']"
2022-04-17 02:17:04+00:00,Koramil Simo,babinsa talakbroto dan babinsa gunung sertu darsidi dan koptu joko riyanto melaksanakan pendampingan n penyaluran bnpt bulan meinblt subsidi minyak goreng bulan aprilmei juni nkepada warga ngunung      kkntalakbroto    kknnbertempat di balai desa gunung,"['babinsa', 'talakbroto', 'babinsa', 'gunung', 'sertu', 'darsidi', 'koptu', 'joko', 'riyanto', 'laksana', 'damping', 'n', 'salur', 'bnpt', 'meinblt', 'subsidi', 'minyak', 'goreng', 'aprilmei', 'juni', 'nkepada', 'warga', 'ngunung', 'kkntalakbroto', 'kknnbertempat', 'balai', 'desa', 'gunung']"
2022-04-17 02:16:26+00:00,Rin_aaryanti🇲🇨,blt minyak goreng bakal cair nnbooster lebaran sehat,"['blt', 'minyak', 'goreng', 'cair', 'nnbooster', 'lebaran', 'sehat']"
2022-04-17 02:14:26+00:00,🅰️ℹ️L🅰️,blt minyak goreng akan segera dicairkannbooster lebaran sehat,"['blt', 'minyak', 'goreng', 'dicairkannbooster', 'lebaran', 'sehat']"
2022-04-17 02:13:26+00:00,puput,publik puas kinerja jokowi termasuk soal minyak goreng xfxfxxdnnbooster lebaran sehat,"['publik', 'puas', 'kerja', 'jokowi', 'minyak', 'goreng', 'xfxfxxdnnbooster', 'lebaran', 'sehat']"
2022-04-17 02:12:43+00:00,IBNU FAIZIN,roulla  harap tenang pak gubernur akan bangun pabrik minyak goreng sendiri pak tunggu aja sebelum oktober udah berdiri,"['roulla', 'harap', 'tenang', 'gubernur', 'bangun', 'pabrik', 'minyak', 'goreng', 'tunggu', 'aja', 'oktober', 'udah', 'diri']"
2022-04-17 02:12:32+00:00,Oktari Ainiii,blt minyak goreng disana ada kaak nbooster lebaran sehat,"['blt', 'minyak', 'goreng', 'sana', 'kaak', 'nbooster', 'lebaran', 'sehat']"
2022-04-17 02:10:35+00:00,bibil 𖧷,terakhir beli si masih  itu jg sebelum lebaran tp kan minyak goreng jg udh naik sebelum lebaran tp beneran msh  udh gtu tempe gorengnya enak banget tepung ya juga yang bikin enak,"['beli', 'si', 'jg', 'lebaran', 'tp', 'minyak', 'goreng', 'jg', 'udh', 'lebaran', 'tp', 'beneran', 'msh', 'udh', 'gtu', 'tempe', 'goreng', 'enak', 'banget', 'tepung', 'ya', 'bikin', 'enak']"
2022-04-17 02:09:23+00:00,Reslin Ngoek,bosster lebaran sehatnnpublik puas dengan kinerja jokowi atasi minyak goreng,"['bosster', 'lebaran', 'sehatnnpublik', 'puas', 'kerja', 'jokowi', 'atas', 'minyak', 'goreng']"
2022-04-17 02:09:05+00:00,K.jane221,presiden jokowi berhasil mengendalikan gejolak krisis minyak gorengnbooster lebaran sehat,"['presiden', 'jokowi', 'hasil', 'kendali', 'gejolak', 'krisis', 'minyak', 'gorengnbooster', 'lebaran', 'sehat']"
2022-04-17 02:08:54+00:00,Romsah,rosiade senagaja dilonjakan  apa gak bisa bedain njadi gak salah kalo rakyat menuntutmana kesejahteraan yg dijanjikan jangankan sandang pangan papan minyak goreng aja gak bisa menyediakan dg harga yg wajar padahal tunsawit ditanam di indonesia,"['rosiade', 'senagaja', 'lonjak', 'gak', 'bedain', 'njadi', 'gak', 'salah', 'kalo', 'rakyat', 'menuntutmana', 'sejahtera', 'yg', 'janji', 'sandang', 'pangan', 'papan', 'minyak', 'goreng', 'aja', 'gak', 'sedia', 'dg', 'harga', 'yg', 'wajar', 'tunsawit', 'tanam', 'indonesia']"
2022-04-17 02:08:52+00:00,𖧷lily,apa tempatku doang yg naek gegara minyak goreng naik,"['tempat', 'doang', 'yg', 'naek', 'gegara', 'minyak', 'goreng']"
2022-04-17 02:08:23+00:00,𖧷lily,ga kena imbas minyak goreng tempatku,"['ga', 'kena', 'imbas', 'minyak', 'goreng', 'tempat']"
2022-04-17 02:07:42+00:00,Boy,pm didu oala visi nya cuman bangun jalan sajasehingga untuk bangun desa ribuan km dan wajib menaikan ppn untuk biaya itutrus minyak goreng naikbbm naiksungguh luar biasavisi nya,"['pm', 'didu', 'oala', 'visi', 'nya', 'cuman', 'bangun', 'jalan', 'sajasehingga', 'bangun', 'desa', 'ribu', 'km', 'wajib', 'naik', 'ppn', 'biaya', 'itutrus', 'minyak', 'goreng', 'naikbbm', 'naiksungguh', 'biasavisi', 'nya']"
2022-04-17 02:07:16+00:00,🐈,gnlanang ga modal gawe opondiijolno minyak goreng ae gapayu,"['gnlanang', 'ga', 'modal', 'gawe', 'opondiijolno', 'minyak', 'goreng', 'ae', 'gapayu']"
2022-04-17 02:06:49+00:00,Jolay,krisis minyak goreng teratasinnbooster lebaran sehat,"['krisis', 'minyak', 'goreng', 'teratasinnbooster', 'lebaran', 'sehat']"
2022-04-17 02:05:28+00:00,Nusantara_Update,blt minyak goreng untuk selalu masyarakat indonesia  h    xexxb      nnbooster lebaran aman,"['blt', 'minyak', 'goreng', 'masyarakat', 'indonesia', 'h', 'xexxb', 'nnbooster', 'lebaran', 'aman']"
2022-04-17 02:05:20+00:00,Jessica Ang,horeee nkabar baik dari menko airlangga blt minyak goreng rp ribu untuk  juta warga cair april ininalhamdulillahnprogram bantuan tunai pangan blt minyak gorengxfxfxxdxexdxaxefxbxfxfxfxxaexfxfxxanhrtn,"['horeee', 'nkabar', 'menko', 'airlangga', 'blt', 'minyak', 'goreng', 'rp', 'ribu', 'juta', 'warga', 'cair', 'april', 'ininalhamdulillahnprogram', 'bantu', 'tunai', 'pangan', 'blt', 'minyak', 'gorengxfxfxxdxexdxaxefxbxfxfxfxxaexfxfxxanhrtn']"
2022-04-17 02:04:54+00:00,rajainfo,booster lebaran sehatnsoal minyak goreng responden puas dengan kinerja presiden jokowi,"['booster', 'lebaran', 'sehatnsoal', 'minyak', 'goreng', 'responden', 'puas', 'kerja', 'presiden', 'jokowi']"
2022-04-17 02:04:00+00:00,Pinky Guuy,siapsiap blt minyak goreng cair minggu depan lewat kantor posnbooster lebaran sehatn,"['siapsiap', 'blt', 'minyak', 'goreng', 'cair', 'minggu', 'kantor', 'posnbooster', 'lebaran', 'sehatn']"
2022-04-17 02:03:16+00:00,NapakTilas,booster lebaran sehatnresponden puas dengan kinerja presiden jokowi soal minyak goreng,"['booster', 'lebaran', 'sehatnresponden', 'puas', 'kerja', 'presiden', 'jokowi', 'minyak', 'goreng']"
2022-04-17 02:03:00+00:00,Onhukoni,blt minyak goreng untuk keperluan lain  booster lebaran sehat,"['blt', 'minyak', 'goreng', 'perlu', 'booster', 'lebaran', 'sehat']"
2022-04-17 02:02:18+00:00,Ajeng Chandra🇮🇩💯,publik puas kinerja jokowi termasuk soal minyak goreng nkepuasan publik terutama terkait kebijakan presiden jokowi dalam mengatasi permasalahan minyak goreng yang ter jadi beberapa waktu terakhir booster lebaran sehat,"['publik', 'puas', 'kerja', 'jokowi', 'minyak', 'goreng', 'nkepuasan', 'publik', 'kait', 'bijak', 'presiden', 'jokowi', 'atas', 'masalah', 'minyak', 'goreng', 'ter', 'booster', 'lebaran', 'sehat']"
2022-04-17 02:02:01+00:00,Koramil5Kedawung,anggota koramil ngrampal melaksanakan giat pemantauan penyaluran bantuan bnpt minyak goreng dan vaksinasi melalui pt pos indonesia persero,"['anggota', 'koramil', 'ngrampal', 'laksana', 'giat', 'pantau', 'salur', 'bantu', 'bnpt', 'minyak', 'goreng', 'vaksinasi', 'pt', 'pos', 'indonesia', 'persero']"
2022-04-17 02:00:50+00:00,Voice Sulsel,sebanyak  ton minyak goreng bersubsidi akan disalurkan pihak tni ad sesuai dengan rilis yang diterima penyaluran minyak goreng bersubsidi tersebut akan dilaksanakan pada senin  april  di markas kodim  mallusetasi kota pareparenselengkapnya xfxfxxn,"['ton', 'minyak', 'goreng', 'subsidi', 'salur', 'tni', 'ad', 'sesuai', 'rilis', 'terima', 'salur', 'minyak', 'goreng', 'subsidi', 'laksana', 'senin', 'april', 'markas', 'kodim', 'mallusetasi', 'kota', 'pareparenselengkapnya', 'xfxfxxn']"
2022-04-17 02:00:00+00:00,NOVA,masyarakat akan mendapat blt minyak goreng rp ribu di bulan april sampai juni nn,"['masyarakat', 'blt', 'minyak', 'goreng', 'rp', 'ribu', 'april', 'juni', 'nn']"
2022-04-17 01:59:11+00:00,bebeto,minyak goreng mahalpemrintah kalah ama pemodal xfxfxaxaxfxfxaxa,"['minyak', 'goreng', 'mahalpemrintah', 'kalah', 'ama', 'modal', 'xfxfxaxaxfxfxaxa']"
2022-04-17 01:57:38+00:00,Mas YoEdd,beresi minyak goreng aja kedodoran suruh beresi yg janji yg lampau,"['beres', 'minyak', 'goreng', 'aja', 'kedodoran', 'suruh', 'beres', 'yg', 'janji', 'yg', 'lampau']"
